City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
364,Galveston,US,29.37,-94.97,80.01,74,20,12.75,few clouds
365,Poum,NC,-20.23,164.02,74.32,77,90,15.3,overcast clouds
366,Tazmalt,DZ,36.39,4.4,68.0,88,40,11.41,scattered clouds
367,Coquimbo,CL,-29.95,-71.34,59.0,77,75,12.75,broken clouds
368,Manadhoo,MV,5.77,73.38,83.91,75,90,9.37,overcast clouds
369,Punta Alta,AR,-38.88,-62.07,62.6,93,90,8.05,moderate rain
370,Mogadishu,SO,2.04,45.34,80.42,83,46,12.95,scattered clouds
371,Namibe,AO,-15.2,12.15,72.91,73,2,8.39,clear sky
372,Luderitz,NA,-26.65,15.16,66.18,47,0,35.23,clear sky
373,Morondava,MG,-20.28,44.28,80.76,82,59,10.87,broken clouds
374,Barra Do Bugres,BR,-15.07,-57.18,87.42,50,100,4.85,overcast clouds
375,Saginaw,US,43.33,-84.03,75.99,49,18,9.17,few clouds
376,Zandvoort,NL,52.37,4.53,57.99,87,0,3.36,clear sky
377,Waddan,LY,29.16,16.14,62.51,48,0,7.0,clear sky
378,Kaduqli,SD,11.02,29.72,80.94,25,36,7.31,scattered clouds
379,Kroya,ID,-7.63,109.25,64.99,86,95,3.44,overcast clouds
380,Vila Franca Do Campo,PT,37.72,-25.43,66.2,72,75,13.87,broken clouds
381,Colac,AU,-38.33,143.58,68.0,49,83,5.01,broken clouds
382,Darasun,RU,51.67,114.0,14.0,92,2,2.24,clear sky
383,Tabou,CI,4.42,-7.35,81.23,78,66,8.21,light rain
384,Westport,US,41.14,-73.36,73.99,55,1,5.82,clear sky
385,Bolobo,CD,-2.17,16.23,72.03,96,100,1.68,light rain
386,Pasighat,IN,28.07,95.33,66.0,49,0,3.6,clear sky
387,Hurghada,EG,27.26,33.81,75.2,41,0,5.23,clear sky
388,Neepawa,CA,50.23,-99.47,17.6,67,75,21.92,broken clouds
389,Olinda,BR,-8.01,-34.86,86.0,66,40,14.99,scattered clouds
390,Greensburg,US,40.3,-79.54,73.0,52,1,6.93,clear sky
391,Port Keats,AU,-14.25,129.55,82.58,80,33,6.13,scattered clouds
392,Kommunisticheskiy,RU,61.68,64.48,27.14,98,90,6.55,overcast clouds
393,Hualmay,PE,-11.1,-77.61,69.04,65,96,11.32,overcast clouds
394,Chara,RU,56.91,118.26,17.4,91,49,1.68,scattered clouds
395,Rabo De Peixe,PT,37.8,-25.58,66.2,72,75,13.87,broken clouds
396,Atambua,ID,-9.11,124.89,75.13,82,100,3.87,overcast clouds
397,Havelock,US,34.88,-76.9,77.0,78,1,10.29,clear sky
398,Muromtsevo,RU,56.37,75.24,32.5,94,67,13.18,broken clouds
399,Iida,JP,35.52,137.82,37.0,98,4,2.93,clear sky
400,Caravelas,BR,-17.71,-39.25,83.68,57,95,9.06,overcast clouds
401,Porto Walter,BR,-8.27,-72.74,94.53,41,82,1.1,broken clouds
402,Ucluelet,CA,48.93,-125.55,42.8,83,90,5.82,overcast clouds
403,Santa Cruz,BO,-17.8,-63.17,80.6,65,75,20.8,light rain
404,Codrington,AU,-38.27,141.97,67.77,41,29,12.01,scattered clouds
405,Dhari,IN,21.33,71.02,73.54,43,0,2.73,clear sky
406,San Cristobal,VE,7.77,-72.22,86.0,62,40,6.93,scattered clouds
407,Ilebo,CD,-4.32,20.58,71.91,86,100,2.28,overcast clouds
408,Avera,US,33.19,-82.53,78.8,69,75,13.87,broken clouds
409,Conde,BR,-7.26,-34.91,84.2,74,75,16.11,broken clouds
410,Tessalit,ML,20.2,1.01,78.46,17,21,10.65,few clouds
411,Alcantara,BR,-2.41,-44.41,89.6,62,40,13.87,scattered clouds
412,Cabo San Lucas,MX,22.89,-109.91,82.4,56,5,18.34,clear sky
413,Panaba,MX,21.28,-88.27,81.99,79,48,14.32,light rain
414,Lazaro Cardenas,MX,17.96,-102.2,84.47,66,12,1.83,few clouds
415,Kulhudhuffushi,MV,6.62,73.07,83.75,73,70,7.96,broken clouds
416,Aitape,PG,-3.14,142.35,78.73,79,100,3.0,overcast clouds
417,Port Hardy,CA,50.7,-127.42,41.0,86,90,19.46,overcast clouds
418,Singleton,AU,-32.57,151.18,51.01,74,0,1.01,clear sky
419,Segovia,ES,41.17,-4.0,53.01,87,40,3.6,scattered clouds
420,Tiksi,RU,71.69,128.87,-9.06,87,0,6.51,clear sky
421,Esmeraldas,BR,-19.76,-44.31,93.2,38,20,6.93,few clouds
422,Tuni,IN,17.35,82.55,68.97,65,0,4.59,clear sky
423,Karratha,AU,-20.74,116.85,71.38,53,0,15.23,clear sky
424,Otjiwarongo,NA,-20.46,16.65,87.8,16,69,5.82,broken clouds
425,Cabog,PH,15.32,121.37,78.42,78,65,6.11,light rain
426,Meridian,US,43.61,-116.39,30.2,68,90,11.41,overcast clouds
427,Araouane,ML,18.9,-3.53,86.29,14,0,7.36,clear sky
428,Tilichiki,RU,60.47,166.1,4.73,92,0,10.85,clear sky
429,Glens Falls,US,43.31,-73.64,68.0,51,1,5.82,clear sky
430,Karaton,ID,-6.34,106.1,82.99,78,40,3.36,haze
431,Port Blair,IN,11.67,92.75,80.76,83,0,9.6,light rain
432,Dingle,PH,11.0,122.67,75.43,88,100,4.09,overcast clouds
433,Lovington,US,32.94,-103.35,73.99,38,5,16.11,clear sky
434,Utica,US,43.1,-75.23,69.01,36,0,1.99,clear sky
435,Crossville,US,35.95,-85.03,73.99,56,40,10.29,scattered clouds
436,Lokosovo,RU,61.13,74.82,27.23,99,99,4.18,overcast clouds
437,Saquarema,BR,-22.92,-42.51,82.4,83,40,9.17,scattered clouds
438,Victor Harbor,AU,-35.57,138.62,73.99,35,6,1.99,clear sky
439,Mandan,US,46.83,-100.89,26.6,62,20,20.8,few clouds
440,Young,UY,-32.68,-57.63,68.0,75,100,5.01,overcast clouds
441,Eyl,SO,7.98,49.82,79.74,74,0,18.88,clear sky
442,Ngorongoro,TZ,-3.24,35.49,57.96,90,42,5.19,light rain
443,Pangnirtung,CA,66.15,-65.71,14.0,72,75,2.93,broken clouds
444,Atherton,GB,53.52,-2.49,57.0,78,100,3.0,overcast clouds
445,Nexo,DK,55.06,15.13,48.2,81,81,6.93,broken clouds
446,Borgarnes,IS,64.54,-21.92,46.4,87,90,14.99,shower rain
447,Buncrana,IE,55.13,-7.45,57.2,87,75,3.36,broken clouds
448,Sitka,US,57.05,-135.33,42.8,87,90,4.7,light rain
449,Kruisfontein,ZA,-34.0,24.73,57.99,69,7,1.99,clear sky
450,Cap Malheureux,MU,-19.98,57.61,73.99,69,8,5.99,clear sky
451,Awjilah,LY,29.11,21.29,64.45,63,25,6.85,scattered clouds
452,Anadyr,RU,64.75,177.48,28.4,92,75,17.9,light snow
453,Mandalgovi,MN,45.76,106.27,32.7,76,31,8.43,scattered clouds
454,Tabira,BR,-7.59,-37.54,86.02,44,98,9.42,overcast clouds
455,Mizan Teferi,ET,6.98,35.58,62.29,91,41,1.77,scattered clouds
456,Upata,VE,8.01,-62.4,87.01,71,67,5.99,broken clouds
457,Petershagen,DE,52.38,8.97,44.6,87,75,4.7,mist
458,Chumikan,RU,54.72,135.31,2.48,90,1,17.45,clear sky
459,Monte Redondo,PT,39.9,-8.83,63.0,82,20,4.7,few clouds
460,Ayame,CI,5.61,-3.16,76.5,90,93,4.65,moderate rain
461,Beringovskiy,RU,63.05,179.32,36.46,95,100,20.71,moderate rain
462,Duldurga,RU,50.68,113.59,27.7,93,0,2.51,clear sky
463,Lubon,PL,52.35,16.89,44.01,93,90,9.17,overcast clouds
464,Mesyagutovo,RU,55.53,58.25,31.06,95,96,14.43,overcast clouds
465,Magadan,RU,59.57,150.8,6.87,84,41,11.27,scattered clouds
466,Payakumbuh,ID,-0.22,100.63,70.9,90,100,1.97,moderate rain
467,Kavaratti,IN,10.57,72.64,83.48,78,96,9.44,overcast clouds
468,Diapaga,BF,12.07,1.79,82.33,19,84,6.38,broken clouds
469,Aloleng,PH,16.13,119.78,79.66,81,97,5.48,overcast clouds
470,Saint-Louis,SN,16.33,-15.0,98.6,22,0,2.24,clear sky
471,Nantucket,US,41.28,-70.1,64.4,72,1,10.29,clear sky
472,Furstenwalde,DE,52.37,14.07,46.0,26,59,6.42,broken clouds
473,Puro,PH,12.48,123.38,80.15,83,49,5.79,scattered clouds
474,Berdigestyakh,RU,62.1,126.7,-10.34,89,10,5.59,clear sky
475,Iracoubo,GF,5.48,-53.2,84.34,66,26,9.73,scattered clouds
476,Andenes,NO,69.31,16.12,36.0,69,75,18.34,broken clouds
477,Kungsbacka,SE,57.49,12.08,45.0,86,75,3.36,broken clouds
478,Waingapu,ID,-9.66,120.26,80.26,72,100,4.16,overcast clouds
479,Santa Ana,US,33.75,-117.87,57.0,43,1,2.71,clear sky
480,Pacific Grove,US,36.62,-121.92,54.0,43,1,4.7,clear sky
481,Garowe,SO,8.41,48.48,81.93,44,0,19.95,clear sky
482,Kuldiga,LV,56.97,21.96,50.0,76,90,5.82,overcast clouds
483,College,US,64.86,-147.8,26.01,96,100,8.95,overcast clouds
484,Sipe Sipe,BO,-17.45,-66.38,78.8,26,75,9.17,broken clouds
485,Beloha,MG,-25.17,45.05,77.27,55,7,9.37,clear sky
486,Barra Patuca,HN,15.8,-84.28,85.44,66,1,14.94,clear sky
487,Marzuq,YE,14.4,46.47,67.23,54,0,2.62,clear sky
488,Toppenish,US,46.38,-120.31,32.0,65,1,2.91,clear sky
489,Korem,ET,12.51,39.52,53.76,50,0,4.45,clear sky
490,Haines Junction,CA,60.75,-137.51,32.0,93,89,16.11,light snow
491,Sistranda,NO,63.73,8.83,44.6,87,75,9.01,light rain
492,Yar-Sale,RU,66.83,70.83,7.25,94,99,7.78,overcast clouds
493,Arkhangelsk,RU,64.54,40.54,33.8,96,90,6.71,moderate rain
494,Wagar,SD,16.15,36.2,88.29,21,14,9.31,few clouds
495,Kahului,US,20.89,-156.47,73.4,73,40,11.83,scattered clouds
496,Morehead,US,37.27,-87.18,78.8,47,90,14.99,overcast clouds
497,Adrar,MR,20.5,-10.07,91.85,11,0,10.0,clear sky
498,Faya,SA,18.39,42.45,66.2,82,0,3.83,clear sky
499,Ateli,IN,28.1,76.28,66.15,25,0,1.48,clear sky
500,Diamantino,BR,-14.41,-56.45,84.6,58,100,4.05,overcast clouds
501,Suntar,RU,62.14,117.63,17.11,95,100,8.43,overcast clouds
502,Banda Aceh,ID,5.56,95.32,78.98,81,92,4.12,overcast clouds
503,Aksu,CN,41.12,80.26,41.05,54,99,0.98,overcast clouds
504,Gari,RU,59.43,62.35,27.77,93,88,8.9,overcast clouds
505,Norman Wells,CA,65.28,-126.83,21.2,92,90,11.41,light snow
506,San Juan,AR,-31.54,-68.54,85.42,28,0,5.95,clear sky
507,Biak,ID,-0.91,122.88,76.68,73,84,2.24,broken clouds
508,Keetmanshoop,NA,-26.58,18.13,73.36,21,30,19.55,scattered clouds
509,Novyy Urgal,RU,51.07,132.56,8.38,87,1,0.72,clear sky
510,Lugovoy,KZ,42.95,72.76,38.79,75,13,5.48,few clouds
511,Trincomalee,LK,8.57,81.23,81.46,81,99,18.5,heavy intensity rain
512,Aykhal,RU,66.0,111.5,10.4,92,90,11.18,snow
513,San Nicolas,PH,18.17,120.6,77.86,78,90,8.77,overcast clouds
514,Tynda,RU,55.17,124.72,-0.69,89,94,0.96,overcast clouds
515,Camana,PE,-16.62,-72.71,67.35,65,80,6.33,broken clouds
516,Emerald,AU,-23.53,148.17,64.4,82,16,6.93,few clouds
517,Hovd,MN,48.01,91.64,31.96,77,79,4.21,broken clouds
518,Uusikaupunki,FI,60.8,21.41,39.2,86,0,5.82,clear sky
519,Portland,US,45.52,-122.68,35.6,100,75,3.36,mist
520,Rudbar,AF,30.15,62.6,58.51,47,0,9.22,clear sky
521,Bowmore,US,34.94,-79.3,71.6,78,90,10.29,overcast clouds
522,Polican,AL,40.61,20.1,55.08,54,0,1.63,clear sky
523,Burnie,AU,-41.07,145.92,55.99,83,91,7.0,overcast clouds
524,Santa Rosalia,MX,27.32,-112.28,67.41,47,0,7.11,clear sky
525,Nioro,GM,13.35,-15.75,98.08,21,0,2.91,clear sky
526,Samarai,PG,-10.62,150.67,79.11,85,99,13.06,light rain
527,Bonthe,SL,7.53,-12.51,81.32,77,59,5.75,light rain
528,Pirna,DE,50.96,13.94,39.0,93,20,3.36,few clouds
529,Smithers,CA,54.78,-127.17,28.4,92,90,4.7,light snow
530,Quezon,PH,7.73,125.1,72.34,87,94,1.92,overcast clouds
531,Baracoa,CU,20.35,-74.5,86.31,66,50,9.42,scattered clouds
532,Nabire,ID,-3.37,135.48,76.28,86,100,2.77,overcast clouds
533,Menongue,AO,-14.66,17.69,77.54,34,81,3.78,broken clouds
534,Archidona,ES,37.1,-4.39,66.99,72,27,3.51,scattered clouds
535,Huarmey,PE,-10.07,-78.15,70.05,63,69,12.17,broken clouds
536,Yeniseysk,RU,58.45,92.17,34.88,87,98,10.54,overcast clouds
537,Kostomuksha,RU,64.57,30.58,33.49,90,32,11.21,scattered clouds
538,Asau,RO,46.43,26.4,41.0,97,82,1.63,broken clouds
539,Kuytun,RU,54.34,101.5,35.49,86,82,10.56,broken clouds
540,Rio Gallegos,AR,-51.62,-69.22,53.6,46,40,14.99,scattered clouds
541,Preobrazheniye,RU,42.9,133.91,25.74,84,0,10.92,clear sky
542,San Jose,US,37.34,-121.89,52.0,61,20,4.41,few clouds
543,Lorengau,PG,-2.02,147.27,80.83,76,89,1.63,overcast clouds
544,Pacifica,US,37.61,-122.49,54.0,61,20,5.82,few clouds
545,Jacareacanga,BR,-6.22,-57.75,86.0,74,40,3.36,scattered clouds
546,Polovinnoye,RU,54.79,65.99,30.94,98,90,12.33,overcast clouds
547,Tangua,BR,-22.73,-42.71,82.4,94,75,11.41,broken clouds
548,Meadow Lake,US,34.8,-106.54,51.8,27,40,20.8,scattered clouds
549,Rolla,US,37.95,-91.77,69.01,82,90,16.11,overcast clouds
550,Soyo,AO,-6.13,12.37,78.35,83,95,10.87,overcast clouds
551,Kununurra,AU,-15.77,128.73,80.6,83,67,8.05,broken clouds
552,Riyadh,SA,24.69,46.72,80.6,36,0,4.7,clear sky
553,Surt,LY,31.21,16.59,69.01,61,30,11.25,scattered clouds
554,Kuah,MY,6.33,99.84,77.0,100,20,10.51,few clouds
555,Puerto Suarez,BO,-18.95,-57.8,98.6,47,75,16.11,broken clouds
556,Comodoro Rivadavia,AR,-45.87,-67.5,68.0,49,0,11.41,clear sky
557,Dauphin,CA,51.15,-100.05,17.6,88,90,11.41,overcast clouds
558,Laguna,US,38.42,-121.42,46.4,45,1,4.7,clear sky
559,Soe,ID,-9.86,124.28,68.0,97,100,3.89,overcast clouds
560,Merritt,CA,50.11,-120.79,26.6,73,75,2.24,broken clouds
561,Zanjan,IR,36.67,48.48,53.37,55,77,3.11,broken clouds
562,Peruibe,BR,-24.32,-47.0,71.4,84,99,6.8,overcast clouds
563,Gornopravdinsk,RU,60.05,69.9,27.97,97,99,8.12,overcast clouds
564,Emba,KZ,48.83,58.14,34.18,86,19,7.56,few clouds
565,Isiro,CD,2.77,27.62,70.5,81,76,3.85,broken clouds
566,Dezhou,CN,37.45,116.29,45.36,49,0,4.74,clear sky
567,Sheridan,US,44.83,-106.92,28.0,45,1,3.36,clear sky
568,Micheweni,TZ,-4.97,39.83,79.45,84,52,7.74,broken clouds
569,Mugan,CN,35.94,101.38,35.67,51,0,3.33,clear sky
570,Aksarka,RU,66.56,67.8,13.41,97,100,5.03,light snow
571,Apollonia,GR,36.97,24.72,64.4,77,55,25.28,broken clouds
572,Vao,NC,-22.67,167.48,70.09,75,40,17.63,scattered clouds
573,Gambissara,SN,13.24,-14.31,92.88,24,0,3.06,clear sky
574,Sao Borja,BR,-28.66,-56.0,80.96,59,97,5.75,overcast clouds
575,Samana,DO,19.21,-69.34,86.0,79,75,9.17,broken clouds
576,Florianopolis,BR,-27.61,-48.5,72.0,88,75,6.93,moderate rain
577,Cockburn Town,TC,21.46,-71.14,81.91,81,100,15.99,overcast clouds
578,Dillon,US,34.42,-79.37,79.0,69,75,8.05,broken clouds
579,Buala,SB,-8.14,159.59,80.37,80,0,5.99,clear sky
580,Vila,PT,42.03,-8.16,54.0,89,40,2.19,scattered clouds
581,La Asuncion,VE,11.03,-63.86,89.6,59,100,5.82,overcast clouds
582,Bandarbeyla,SO,9.49,50.81,77.52,83,0,16.69,clear sky
583,Santa Rosa,PH,14.31,121.11,80.01,94,75,1.12,moderate rain
584,Orotukan,RU,62.27,151.7,-5.76,89,99,2.17,overcast clouds
585,Male,MV,4.17,73.51,82.4,83,75,2.24,broken clouds
586,Mvomero,TZ,-6.25,38.67,78.8,88,75,4.09,moderate rain
587,Sulangan,PH,11.14,123.72,82.78,78,87,12.1,heavy intensity rain
588,Grand Gaube,MU,-20.01,57.66,73.99,68,10,7.0,clear sky
589,Homer,US,59.64,-151.55,39.2,60,1,12.75,clear sky
590,Omsukchan,RU,62.53,155.8,-7.46,86,100,5.01,overcast clouds
591,La Palma,US,33.85,-118.05,57.0,54,20,5.82,few clouds
592,Zabid,YE,14.2,43.32,80.55,63,0,9.19,clear sky
593,Monte Patria,CL,-30.69,-70.95,87.01,21,0,11.3,clear sky
594,Amambai,BR,-23.1,-55.23,94.6,34,86,7.85,moderate rain
595,Tuy Hoa,VN,13.08,109.3,75.16,92,100,29.95,moderate rain
596,Itoman,JP,26.12,127.67,69.8,64,75,12.75,broken clouds
597,Necochea,AR,-38.55,-58.74,73.04,49,100,11.92,overcast clouds
598,Nadvoitsy,RU,63.87,34.32,34.29,89,93,13.6,overcast clouds
599,Santa Maria,BR,-29.68,-53.81,75.2,69,75,9.17,light rain
600,Ibresi,RU,55.3,47.04,30.27,96,80,11.12,broken clouds
601,Zeya,RU,53.75,127.27,5.18,86,0,1.63,clear sky
602,Broken Hill,AU,-31.95,141.43,78.8,29,75,11.41,broken clouds
603,Sjovegan,NO,68.87,17.85,33.8,74,75,16.11,broken clouds
604,Williams Lake,CA,52.14,-122.14,21.2,79,90,6.93,overcast clouds
605,Padang,ID,-0.95,100.35,77.83,78,100,2.71,moderate rain
606,Simao,CN,22.79,100.97,54.95,85,4,2.21,clear sky
607,Lake Charles,US,30.21,-93.2,78.8,74,75,8.05,broken clouds
608,Ust-Maya,RU,60.42,134.53,-16.69,88,57,1.83,broken clouds
609,Talcahuano,CL,-36.72,-73.12,66.2,63,0,14.99,clear sky
610,Saint-Augustin,CA,51.23,-58.65,36.14,73,100,7.31,overcast clouds
611,Srednekolymsk,RU,67.45,153.68,-8.75,91,100,4.43,overcast clouds
612,Domoni,KM,-12.26,44.53,77.32,81,53,6.91,broken clouds
613,Aklavik,CA,68.22,-135.01,-0.4,77,90,12.75,overcast clouds
614,Ust-Nera,RU,64.57,143.2,-16.02,80,23,2.8,few clouds
615,Kawhia,NZ,-38.07,174.82,48.99,89,100,4.92,overcast clouds
616,Ambulu,ID,-8.35,113.61,76.89,85,97,3.6,overcast clouds
617,Lesosibirsk,RU,58.24,92.48,34.95,87,97,11.03,overcast clouds
618,Bagdarin,RU,54.43,113.6,22.6,94,11,1.45,few clouds
619,Stephenville Crossing,CA,48.5,-58.43,39.99,100,90,2.24,light intensity shower rain
620,Port Lincoln,AU,-34.73,135.87,72.77,38,15,18.45,few clouds
621,Hami,CN,42.8,93.45,40.03,57,19,7.45,few clouds
622,Chadan,RU,51.28,91.58,27.72,93,82,1.41,broken clouds
623,Redlands,US,34.06,-117.18,55.0,44,20,1.52,few clouds
624,Peniche,PT,39.36,-9.38,63.0,84,0,3.96,clear sky
625,Sumbe,AO,-11.21,13.84,76.39,83,93,9.06,overcast clouds
626,Derzhavinsk,KZ,51.1,66.32,35.06,85,98,11.32,overcast clouds
627,Snasa,NO,64.25,12.38,41.0,100,75,9.17,fog
628,Poli,TZ,-3.33,36.8,71.6,78,75,27.51,broken clouds
629,Mobai,SL,7.99,-10.75,80.49,66,49,1.1,scattered clouds
630,Jaitaran,IN,26.2,73.94,69.8,23,0,4.83,clear sky
631,Benguela,AO,-12.58,13.41,80.6,69,20,6.93,few clouds
632,Cabra,ES,37.47,-4.44,63.0,70,24,2.19,few clouds
633,Kumluca,TR,36.37,30.29,68.61,48,0,6.22,clear sky
634,Naze,JP,28.37,129.48,68.0,60,0,13.87,clear sky
635,Alugan,PH,12.22,125.48,79.16,86,100,3.65,light rain
636,Mango,US,27.98,-82.31,82.4,94,90,10.29,overcast clouds
637,Ketchikan,US,55.34,-131.65,44.6,100,90,5.82,light rain
638,Hofn,IS,64.25,-15.21,48.2,93,90,17.22,light intensity drizzle
639,Santa Marta De Tormes,ES,40.95,-5.63,55.4,71,20,4.7,few clouds
640,Khor,RU,47.89,134.95,12.61,88,0,11.7,clear sky
641,Zahesi,GE,41.82,44.75,48.2,81,0,6.93,clear sky
642,High Level,CA,58.52,-117.14,14.0,100,75,2.24,broken clouds
643,Mackay,AU,-21.15,149.2,73.4,69,40,16.11,scattered clouds
644,Gazli,UZ,40.13,63.45,37.96,77,0,2.1,clear sky
645,Paro,BT,27.43,89.41,45.52,60,7,4.63,clear sky
646,Sedkyrkeshch,RU,61.75,50.92,32.0,98,75,4.47,broken clouds
647,Shenjiamen,CN,29.96,122.3,59.83,62,35,9.73,scattered clouds
648,Yilan,TW,24.76,121.75,68.0,77,75,13.87,light rain
649,Kurilsk,RU,45.23,147.88,34.68,84,99,12.08,overcast clouds
650,Imbituba,BR,-28.24,-48.67,69.8,88,75,5.82,moderate rain
651,Joensuu,FI,62.6,29.76,37.99,80,0,11.41,clear sky
652,Khudumelapye,BW,-23.88,24.75,83.64,32,33,8.25,light rain
653,Dergachi,RU,51.23,48.77,35.26,84,0,6.58,clear sky
654,Wasilla,US,61.58,-149.44,30.99,92,90,2.89,snow
655,Colonia,DE,50.93,6.95,59.0,87,0,2.24,clear sky
656,Taltal,CL,-25.4,-70.48,65.39,56,29,6.44,scattered clouds
657,Sao Domingos,BR,-13.4,-46.32,90.77,33,52,5.14,broken clouds
658,Khorixas,NA,-20.37,14.97,74.1,32,67,14.92,broken clouds
659,Zadar,HR,44.12,15.24,48.2,100,0,2.24,clear sky
660,Asekeyevo,RU,53.57,52.8,34.74,71,97,4.21,overcast clouds
661,Osypenko,UA,46.91,36.83,46.99,53,9,4.0,clear sky
662,Hranice,CZ,49.55,17.73,41.0,90,0,2.8,clear sky
663,Mayo,US,38.89,-76.51,75.0,93,1,10.29,clear sky
664,Ouallam,NE,14.32,2.09,84.79,14,95,8.95,overcast clouds
665,Shestakovo,RU,56.49,103.96,33.37,93,100,3.69,overcast clouds
666,Dhidhdhoo,MV,6.88,73.1,83.79,74,35,7.34,light rain
667,Jangaon,IN,17.72,79.18,64.72,51,0,7.85,clear sky
668,Kattivakkam,IN,13.22,80.32,78.8,69,20,6.93,haze
669,Grand-Santi,GF,4.25,-54.38,96.01,33,0,4.14,clear sky
670,Cuenca,EC,-2.88,-78.98,55.4,66,90,2.24,overcast clouds
671,Terre Haute,US,39.47,-87.41,75.99,53,75,17.22,broken clouds
672,Semirom,IR,31.42,51.57,36.45,80,2,3.27,clear sky
673,Bowen,AU,-20.02,148.23,68.0,94,75,4.7,broken clouds
674,Nouakchott,MR,18.09,-15.98,100.4,8,0,12.75,clear sky
675,Yaan,NG,7.38,8.57,82.85,35,16,2.91,few clouds
676,Leh,IN,34.17,77.58,34.72,56,79,3.06,broken clouds
677,Lasa,IT,46.62,10.7,46.99,65,5,3.36,clear sky
678,Lara,AU,-38.02,144.4,59.0,82,78,6.93,broken clouds
679,Aljezur,PT,37.32,-8.8,64.0,82,0,6.8,clear sky
680,Saint-Georges,GD,12.06,-61.75,86.0,74,40,20.8,scattered clouds
681,The Pas,CA,53.83,-101.25,14.0,78,90,16.11,light snow
682,Egvekinot,RU,66.32,-179.17,21.34,97,100,16.37,light snow
683,Namatanai,PG,-3.67,152.43,80.37,77,97,3.56,overcast clouds
